id,content,character,love,joy,fright,anger,fear,sorrow
1171_0003_A_73,b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊，对于目标角色o2，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],o2,0,0,0,0,0,0
1171_0005_A_90,b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0006_A_96,b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,1,0,0
1171_0006_A_98,b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0006_A_101,b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0006_A_103,b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，对于目标角色f1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],f1,0,0,0,0,0,0
1171_0006_A_104,d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0006_A_105,f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，对于目标角色f1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],f1,0,0,0,0,0,0
1171_0006_A_106,f1抱怨：又吃饺子啊！b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0006_A_107,b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0006_A_91,d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,1,0
1171_0006_A_92,d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0006_A_93,d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0006_A_94,d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0006_A_95,b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0006_A_97,b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0006_A_99,b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0006_A_100,b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊，对于目标角色f1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],f1,0,0,0,0,0,0
1171_0006_A_108,（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0007_A_110,c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0007_A_111,c1敬礼，依旧是之前勾着手掌的敬礼方式。c1：恩，明白。b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0007_A_112,b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0007_A_115,b1斜着眼望着她：说你胖你还真喘上了，你帮她把蚊帐挂上啊！哎，她睡哪个铺啊？f1指了指d1上面：d1上面。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,1,0,0,0
1171_0007_A_116,b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了。b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0007_A_117,b1洗完澡在换衣服，看了一眼浴室里走了进去，发现c1还在冲洗。b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了。b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0007_A_118,b1：q2，你还洗完啊，你这怎么像没洗过澡似的啊！c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了。b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0007_A_119,c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了。b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,2,0,0,0,0
1171_0007_A_120,c1有些惊讶：那可以每天都洗吗？b1：那当然了，你练完功不洗澡不得臭了啊！你不是每天洗啊！c1：洗一次一毛五，我妈说太贵了，平时我都是自己烧水用盆擦。可以每天洗澡，当兵太幸福了。b1：你差不多行了啊，我得去食堂帮厨去了。b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0007_A_121,b1：你差不多行了啊，我得去食堂帮厨去了。b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，但f1只是用叉子叉着饺子，根本不吃。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。c1：p2，这里洗澡要钱吗？b1：洗澡要什么钱啊？b1：你真的不吃啊！，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0008_A_122,b1离开了，c1激动的在淋浴下转圈，幸福之感溢于言表。b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，但f1只是用叉子叉着饺子，根本不吃。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。c1：p2，这里洗澡要钱吗？b1：洗澡要什么钱啊？b1：你真的不吃啊！f1：o2，你手真巧，什么都能修。f1：我不想吃饺子。，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0009_A_124,b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，但f1只是用叉子叉着饺子，根本不吃。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。c1：p2，这里洗澡要钱吗？b1：洗澡要什么钱啊？b1：你真的不吃啊！f1：o2，你手真巧，什么都能修。f1：我不想吃饺子。此时，o2拿着两个饭盒走了过来，将其中一个给了f1，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0009_A_125,b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，但f1只是用叉子叉着饺子，根本不吃。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。c1：p2，这里洗澡要钱吗？b1：洗澡要什么钱啊？b1：你真的不吃啊！f1：o2，你手真巧，什么都能修。f1：我不想吃饺子。此时，o2拿着两个饭盒走了过来，将其中一个给了f1，对于目标角色f1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],f1,0,0,0,0,0,0
1171_0006_A_109,b1画外音：c1就这样进入了我们的集体，她以为脱离了那个把她当成累赘鄙视她的家庭就可以受到尊重，她不知道，从她走进这个集体的那一天起，她就成了这个集体的一个笑话。c1拿着军装在镜子前比划了比划，若有所思。座位上，b1和f1坐在一起，但f1只是用叉子叉着饺子，根本不吃。b1准备洗澡，她看了一眼c1，发现c1一直盯着墙上挂着的军装发呆。c1：p2，这里洗澡要钱吗？b1：洗澡要什么钱啊？b1：你真的不吃啊！f1：o2，你手真巧，什么都能修。f1：我不想吃饺子。此时，o2拿着两个饭盒走了过来，将其中一个给了f1，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
